OrthoGroup	lnL
OG0009269	-2783.224638
OG0009270	-1276.626906
OG0009271	-2174.727978
OG0009272	-1408.258389
OG0009273	-1274.977802
OG0009274	-2949.26309
OG0009275	-1308.093077
OG0009276	-1398.250405
OG0009277	-742.715192
OG0009278	-614.41152
OG0009279	-1502.431292
OG0009280	-1956.390078
OG0009281	-1032.520622
OG0009282	-891.68535
OG0009283	-2999.596108
OG0009285	-593.244541
OG0009287	-1473.582295
OG0009288	-1204.856923
OG0009289	-2998.171382
OG0009290	-595.432114
OG0009291	-2072.823806
OG0009292	-576.910523
OG0009293	-1192.069076
OG0009294	-2199.431383
OG0009295	-1252.070726
OG0009296	-2385.122269
OG0009297	-1031.607637
OG0009298	-531.705709
OG0009299	-749.391208
OG0009300	-1624.766486
OG0009301	-448.916063
OG0009302	-703.337997
OG0009303	-965.223479
OG0009304	-1167.85387
OG0009305	-466.055355
OG0009306	-636.946648
OG0009307	-1095.831764
OG0009308	-435.612719
OG0009309	-2189.564326
OG0009310	-1386.312837
OG0009311	-1863.32834
OG0009312	-707.590513
OG0009313	-774.706825
OG0009316	-1966.571863
OG0009317	-2154.669456
OG0009318	-437.19546
OG0009319	-872.704587
OG0009320	-664.378135
OG0009321	-792.702989
OG0009322	-2108.03755
OG0009323	-1043.93046
OG0009324	-1064.627804
OG0009325	-1804.115852
OG0009326	-3441.010912
OG0009327	-1262.170687
OG0009328	-2505.617796
OG0009329	-4290.086997
OG0009330	-560.511759
OG0009331	-1579.574478
OG0009332	-3889.766706
OG0009333	-1442.862496
OG0009334	-1889.254775
OG0009335	-2061.146196
OG0009336	-1441.934351
OG0009337	-2205.032126
OG0009338	-2076.10935
OG0009340	-766.57105
OG0009341	-1321.690294
OG0009342	-719.263553
OG0009343	-825.51694
OG0009344	-567.10887
OG0009345	-1212.647837
OG0009346	-759.62774
OG0009347	-2140.04666
OG0009348	-853.576765
OG0009351	-1270.940954
OG0009352	-1096.765704
OG0009353	-807.410592
OG0009354	-974.122151
OG0009355	-960.945256
OG0009356	-3216.243751
OG0009357	-700.581612
OG0009358	-514.562876
OG0009359	-1333.610372
OG0009360	-2338.951475
OG0009361	-725.208637
OG0009362	-1018.139387
OG0009363	-1945.032719
OG0009364	-1276.433951
OG0009365	-2150.776903
OG0009366	-1189.328521
OG0009367	-972.365843
OG0009368	-789.897343
OG0009369	-826.496563
OG0009370	-3750.776461
OG0009371	-2228.407605
OG0009372	-999.538355
OG0009374	-1404.050727
OG0009375	-3001.008844
OG0009376	-1802.232709
OG0009377	-642.904634
OG0009378	-1150.967595
OG0009379	-597.502324
OG0009380	-1046.130635
OG0009381	-1362.208391
OG0009382	-2403.540916
OG0009383	-927.44084
OG0009384	-2054.569838
OG0009385	-723.215623
OG0009388	-592.447458
OG0009390	-949.813587
OG0009391	-1062.043955
OG0009392	-692.181459
OG0009393	-1314.674307
OG0009394	-718.857285
OG0009395	-2857.006132
OG0009396	-1286.66804
OG0009397	-1018.350864
OG0009398	-1572.778326
OG0009399	-1228.923341
OG0009400	-1064.147072
OG0009401	-769.690766
OG0009402	-1056.422925
OG0009403	-830.25934
OG0009404	-903.589607
OG0009405	-469.216969
OG0009406	-1526.607077
OG0009407	-2957.453085
OG0009408	-1946.853944
OG0009409	-1464.771647
OG0009410	-1634.932843
OG0009411	-2174.803662
OG0009412	-1668.53874
OG0009413	-966.666924
OG0009414	-1408.60012
OG0009415	-734.807286
OG0009416	-1194.810282
OG0009417	-469.934439
OG0009418	-1793.49021
OG0009419	-867.44475
OG0009420	-456.645796
OG0009421	-547.366186
OG0009422	-2204.684897
OG0009423	-1904.639222
OG0009424	-925.531209
OG0009425	-499.915246
OG0009426	-1907.769114
OG0009427	-1252.976022
OG0009428	-1237.996543
OG0009430	-808.15352
OG0009431	-552.517852
OG0009432	-914.975739
OG0009433	-1039.636624
OG0009434	-1076.877517
OG0009435	-807.63914
OG0009436	-911.254889
OG0009437	-2140.988186
OG0009438	-1727.729845
OG0009439	-462.319709
OG0009440	-1971.237114
OG0009442	-4014.260397
OG0009443	-1224.21103
OG0009444	-661.572988
OG0009445	-926.634422
OG0009446	-784.953337
OG0009448	-836.446103
OG0009449	-1028.13228
OG0009450	-1508.024807
OG0009451	-2145.3886
OG0009452	-424.586309
OG0009453	-775.488292
OG0009454	-835.371792
OG0009455	-650.014443
OG0009458	-618.098333
OG0009459	-811.099695
OG0009460	-2118.501441
OG0009461	-847.278711
OG0009462	-2157.818302
OG0009463	-1233.351271
OG0009464	-626.920328
OG0009465	-1619.245207
OG0009466	-748.810923
OG0009467	-1624.174794
OG0009468	-2816.705007
OG0009469	-3270.456768
OG0009470	-840.130754
OG0009471	-1510.903028
OG0009474	-961.438972
OG0009476	-1131.760381
OG0009477	-423.475872
OG0009478	-844.490835
OG0009479	-1644.84426
OG0009480	-1016.535791
OG0009481	-2787.383954
OG0009482	-1456.768997
OG0009483	-505.668656
OG0009484	-519.917924
OG0009485	-1038.416041
OG0009486	-1670.273603
OG0009487	-1764.733298
OG0009488	-975.731942
OG0009489	-431.399625
OG0009490	-1053.221477
OG0009491	-1057.966087
OG0009493	-539.013748
OG0009494	-974.684085
OG0009495	-468.865808
OG0009496	-4580.254962
OG0009497	-1313.397087
OG0009498	-2170.82119
OG0009499	-4067.921346
OG0009500	-1983.535961
OG0009501	-2668.987892
OG0009502	-989.879831
OG0009503	-2158.179032
OG0009504	-2543.651061
OG0009505	-617.4874
OG0009506	-2227.319495
OG0009507	-2100.550905
OG0009508	-989.369582
OG0009509	-547.118741
OG0009510	-2108.662768
OG0009512	-1912.03402
OG0009513	-892.67458
OG0009514	-1660.009036
OG0009515	-5314.082676
OG0009516	-981.573242
OG0009517	-958.928239
OG0009518	-1802.684481
OG0009520	-3466.355899
OG0009522	-1593.531942
OG0009523	-1368.736978
OG0009525	-558.743654
OG0009526	-7144.986192
OG0009527	-913.826082
OG0009528	-2037.491838
OG0009529	-1599.7683
OG0009530	-3028.179478
OG0009531	-532.357375
OG0009532	-810.710943
OG0009533	-2238.945064
OG0009534	-890.279573
OG0009535	-887.790759
OG0009537	-553.755668
OG0009538	-879.682521
OG0009539	-1384.514805
OG0009540	-616.13252
OG0009541	-3269.669618
OG0009542	-423.761094
OG0009543	-401.126679
OG0009544	-938.253387
OG0009545	-685.171412
OG0009547	-533.947835
OG0009548	-1112.471133
OG0009549	-1517.202793
OG0009550	-748.200742
OG0009551	-1265.070824
OG0009552	-998.087181
OG0009553	-2733.843775
OG0009554	-4288.387907
OG0009555	-799.165971
OG0009556	-1408.781268
OG0009557	-766.568573
OG0009558	-3927.638538
OG0009559	-1087.96262
OG0009560	-2234.893424
OG0009561	-1570.985776
OG0009562	-2166.570662
OG0009563	-4379.259613
OG0009564	-576.07306
OG0009565	-1386.477949
OG0009566	-656.713684
OG0009567	-1056.931664
OG0009569	-878.304163
OG0009570	-2478.837149
OG0009571	-1524.340373
OG0009572	-1094.223324
OG0009573	-2595.242247
OG0009574	-692.882474
OG0009575	-1404.613651
OG0009576	-1520.519264
OG0009577	-2300.562236
OG0009578	-3991.304397
OG0009579	-5700.651802
OG0009580	-1776.232572
OG0009581	-1369.897918
OG0009582	-1736.916164
OG0009583	-1135.532705
OG0009584	-1285.740408
OG0009585	-598.542197
OG0009586	-3135.509077
OG0009587	-653.176085
OG0009588	-3497.889598
OG0009589	-1232.181244
OG0009591	-792.861904
OG0009592	-1176.621063
OG0009593	-1155.296193
OG0009594	-846.083902
OG0009595	-3648.060722
OG0009596	-5297.000146
OG0009597	-697.646943
OG0009598	-2102.522016
OG0009599	-630.48309
OG0009600	-2089.619211
OG0009601	-1887.585197
OG0009603	-1102.381791
OG0009604	-1272.669996
OG0009605	-1290.353679
OG0009606	-705.937196
OG0009607	-920.415232
OG0009608	-1781.45668
OG0009609	-547.562129
OG0009610	-1487.386792
OG0009611	-1480.761358
OG0009612	-2263.153989
OG0009613	-1156.303272
OG0009614	-1296.75381
OG0009615	-2455.12522
OG0009616	-866.668914
OG0009617	-1857.544065
OG0009618	-376.1176
OG0009619	-965.500386
OG0009620	-2098.604624
OG0009621	-1095.773879
OG0009622	-608.655326
OG0009623	-588.16649
OG0009626	-447.152164
OG0009627	-2651.371595
OG0009628	-1514.268525
OG0009629	-1940.010932
OG0009630	-802.832879
OG0009631	-907.78618
OG0009632	-2732.360125
OG0009633	-875.648067
OG0009634	-1334.856505
OG0009635	-1109.449302
OG0009636	-1387.260556
OG0009637	-971.739011
OG0009638	-1476.703775
OG0009640	-679.237222
OG0009641	-865.804131
OG0009643	-834.920767
OG0009644	-1272.930308
OG0009645	-688.396415
OG0009646	-1480.868651
OG0009647	-917.12086
OG0009648	-2035.737141
OG0009649	-1869.895675
OG0009650	-638.852217
OG0009651	-4925.487098
OG0009652	-2227.501958
OG0009653	-2016.241565
OG0009654	-1217.690298
OG0009656	-877.846959
OG0009657	-1792.675706
OG0009658	-1551.855702
OG0009659	-1277.809071
OG0009660	-804.631986
OG0009661	-2153.694386
OG0009662	-471.624755
OG0009663	-886.45261
OG0009664	-542.396769
OG0009665	-1625.325789
OG0009666	-431.070389
OG0009667	-1917.99075
OG0009668	-440.022684
OG0009669	-1759.897772
OG0009670	-1132.615476
OG0009671	-748.757302
OG0009672	-718.296203
OG0009673	-790.849516
OG0009674	-986.141238
OG0009676	-447.633001
OG0009677	-1339.608008
OG0009678	-1142.284654
OG0009679	-561.358614
OG0009680	-1369.244156
OG0009681	-682.679028
OG0009682	-1540.477051
OG0009683	-971.443539
OG0009684	-975.08161
OG0009685	-947.640804
OG0009686	-994.897805
OG0009687	-962.256755
OG0009688	-1349.931629
OG0009689	-1824.707491
OG0009690	-2031.514658
OG0009691	-1930.231907
OG0009692	-838.345895
OG0009693	-614.125518
OG0009694	-1713.936462
OG0009695	-762.029574
OG0009696	-938.510967
OG0009697	-766.430084
OG0009698	-1425.00064
OG0009699	-2376.706355
OG0009700	-2654.938014
OG0009701	-1101.707198
OG0009702	-872.545211
OG0009703	-992.117549
OG0009704	-1394.243358
OG0009705	-3038.737913
OG0009706	-1715.467155
OG0009707	-1249.549503
OG0009708	-1589.310236
OG0009709	-2362.269961
OG0009710	-1888.494052
OG0009711	-1185.751666
OG0009712	-2023.292419
OG0009713	-1997.303442
OG0009714	-525.790627
OG0009715	-447.171214
OG0009716	-1436.973725
OG0009717	-1339.290968
OG0009718	-3983.501813
OG0009719	-915.686714
OG0009720	-1895.016974
OG0009721	-1382.62093
OG0009722	-2535.303267
OG0009723	-2301.39765
OG0009724	-2915.760288
OG0009725	-589.088766
OG0009726	-1130.627438
OG0009727	-457.518742
OG0009728	-1412.207828
OG0009729	-796.812034
OG0009730	-1758.304633
OG0009731	-702.548013
OG0009733	-853.218349
OG0009735	-910.919363
OG0009736	-1420.862034
OG0009737	-1790.980029
OG0009738	-980.146829
OG0009739	-2518.073428
OG0009740	-525.041061
OG0009741	-1554.524922
OG0009742	-692.558403
OG0009743	-954.654191
OG0009744	-1718.350729
OG0009745	-1561.671026
OG0009746	-1296.978638
OG0009747	-1875.862446
OG0009748	-468.064878
OG0009750	-436.153718
OG0009751	-1590.817617
OG0009752	-1332.908101
OG0009753	-2152.71772
OG0009754	-1513.160289
OG0009755	-2370.009824
OG0009756	-1531.165988
OG0009758	-812.393477
OG0009759	-1623.160163
OG0009760	-934.981977
OG0009761	-559.305787
OG0009762	-1804.638126
OG0009763	-1987.580598
OG0009764	-622.039674
OG0009765	-776.262439
OG0009766	-456.313029
OG0009767	-2353.759336
OG0009768	-926.690185
OG0009769	-3879.611083
OG0009770	-1051.924954
OG0009771	-2153.199386
OG0009772	-694.074218
OG0009774	-727.443308
OG0009775	-1635.61566
OG0009776	-2819.667083
OG0009777	-1009.532015
OG0009778	-1671.156234
OG0009779	-835.069329
OG0009780	-2671.799743
OG0009781	-2972.488437
OG0009782	-1616.515747
OG0009784	-1366.948694
OG0009785	-1795.978617
OG0009786	-879.286615
OG0009787	-1320.139722
OG0009788	-1509.480933
OG0009789	-1363.86527
OG0009790	-616.756885
OG0009791	-2038.910768
OG0009792	-2040.855135
OG0009793	-844.677105
OG0009794	-1983.407646
OG0009795	-626.999778
OG0009796	-1606.823899
OG0009797	-2529.43921
OG0009798	-1665.581706
OG0009799	-2011.108787
OG0009800	-559.102727
OG0009801	-492.756868
OG0009802	-1041.457886
OG0009803	-438.737209
OG0009805	-920.64742
OG0009806	-690.875347
OG0009807	-2061.122561
OG0009808	-1170.142031
OG0009810	-850.061874
OG0009811	-890.057622
OG0009812	-1267.366916
OG0009813	-966.622147
OG0009814	-2177.102235
OG0009815	-2330.490118
OG0009816	-578.683118
OG0009817	-921.977057
OG0009818	-1596.794588
OG0009819	-624.5982
OG0009820	-1294.334993
OG0009821	-574.024561
OG0009822	-820.890847
OG0009823	-713.612501
OG0009824	-944.416192
OG0009825	-1384.232516
OG0009826	-553.845673
OG0009827	-2489.204568
OG0009829	-486.085171
OG0009830	-4098.553566
OG0009831	-1529.78459
OG0009832	-1542.622627
OG0009833	-489.599176
OG0009834	-2167.868576
OG0009835	-3238.62295
OG0009836	-934.122768
OG0009837	-1237.79687
OG0009838	-5784.650542
OG0009839	-667.905465
OG0009840	-1596.632835
OG0009841	-2767.332584
OG0009842	-1022.266907
OG0009843	-802.027609
OG0009844	-1583.512582
OG0009845	-1972.884347
OG0009846	-1993.825919
OG0009847	-874.022697
OG0009848	-1319.637201
OG0009849	-1896.301637
OG0009850	-1033.125084
OG0009851	-1565.628811
OG0009852	-739.849901
OG0009854	-788.912815
OG0009855	-1952.861518
OG0009856	-801.331712
OG0009857	-885.78106
OG0009858	-1874.597446
OG0009859	-550.203045
OG0009860	-879.428486
OG0009861	-640.992385
OG0009862	-1004.424343
OG0009863	-2643.555481
OG0009864	-2132.322004
OG0009865	-4145.752372
OG0009866	-1054.38223
OG0009868	-845.865113
OG0009869	-512.836131
OG0009870	-2380.177412
OG0009871	-3182.443573
OG0009872	-1457.449742
OG0009873	-1587.53531
OG0009875	-775.88213
OG0009876	-1470.264926
OG0009877	-932.200679
OG0009878	-1393.415763
OG0009879	-1323.137746
OG0009880	-716.166891
OG0009881	-1216.479929
OG0009882	-1487.669402
OG0009883	-346.63777
OG0009884	-1436.451866
OG0009885	-416.510392
OG0009886	-618.950901
OG0009887	-1108.953243
OG0009888	-2244.2661
OG0009889	-3865.787328
OG0009890	-1867.368603
OG0009891	-915.84606
OG0009892	-1077.357238
OG0009894	-1061.163743
OG0009897	-1411.828809
OG0009898	-1338.625513
OG0009900	-673.206016
OG0009901	-573.630373
OG0009902	-1080.445589
OG0009903	-854.667753
OG0009904	-1906.734673
OG0009905	-1208.668429
OG0009906	-755.912926
OG0009907	-1209.259912
OG0009908	-1174.235901
OG0009909	-795.354646
OG0009910	-1994.083318
OG0009911	-1552.403634
OG0009913	-1097.082122
OG0009914	-2193.155202
OG0009915	-1918.426939
OG0009916	-971.252882
OG0009917	-3622.303594
OG0009918	-696.249581
OG0009919	-1331.534084
OG0009920	-613.611808
OG0009921	-476.902248
OG0009922	-1343.804329
OG0009923	-2024.081459
OG0009924	-1422.794417
OG0009925	-599.701437
OG0009926	-2485.836527
OG0009927	-1440.180357
OG0009928	-4268.614678
OG0009929	-1963.74159
OG0009930	-1169.307955
OG0009931	-587.555124
OG0009932	-746.12575
OG0009933	-623.953922
OG0009934	-490.723401
OG0009935	-1938.105297
OG0009936	-1478.589575
OG0009937	-1804.113481
OG0009938	-2233.757149
OG0009939	-2889.089824
OG0009940	-4007.965576
OG0009941	-864.926707
OG0009942	-1645.880123
OG0009943	-1526.404066
OG0009944	-1299.348597
OG0009945	-1002.985447
OG0009946	-1826.320206
OG0009947	-2387.660346
OG0009948	-467.803479
OG0009949	-1460.416472
OG0009950	-4116.122402
OG0009951	-686.835035
OG0009952	-1499.169938
OG0009953	-829.053907
OG0009954	-962.130766
OG0009955	-1152.957878
OG0009956	-1221.368996
OG0009957	-674.825892
OG0009958	-1003.449232
OG0009959	-2341.165937
OG0009960	-1100.416597
OG0009961	-920.081069
OG0009962	-1683.558521
OG0009963	-1877.474896
OG0009964	-536.557634
OG0009965	-1011.500599
OG0009966	-4067.833172
OG0009967	-1523.486332
OG0009970	-762.725147
OG0009972	-2023.593512
OG0009974	-677.281614
OG0009975	-680.72042
OG0009976	-1465.225997
OG0009977	-1229.399389
OG0009978	-2331.298343
OG0009979	-859.778021
OG0009980	-2304.05519
OG0009981	-598.127302
OG0009982	-1579.230377
OG0009983	-2049.52397
OG0009984	-1388.928434
OG0009985	-1583.711887
OG0009986	-1710.561563
OG0009987	-1130.467361
OG0009988	-757.009628
OG0009989	-5076.150176
OG0009990	-2438.64622
OG0009991	-1316.971667
OG0009992	-1431.976199
OG0009993	-1045.26849
OG0009994	-3286.420326
OG0009995	-1862.589192
OG0009996	-1016.397254
OG0009997	-516.227078
OG0009998	-1279.426109
OG0009999	-862.327396
OG0010000	-1669.629484
OG0010001	-593.641966
OG0010002	-943.957195
OG0010003	-711.566154
OG0010004	-1202.39017
OG0010005	-3720.268316
OG0010006	-1150.054202
OG0010007	-971.543118
OG0010008	-1155.855646
OG0010009	-1501.931292
OG0010010	-753.490676
OG0010011	-2855.675421
OG0010012	-1299.951602
OG0010013	-942.534808
OG0010014	-975.565114
OG0010015	-1953.371844
OG0010016	-2089.574304
OG0010017	-2520.551428
OG0010018	-1071.746631
OG0010019	-667.341976
OG0010020	-3248.343873
OG0010021	-421.278153
OG0010022	-2602.360437
OG0010023	-3209.87285
OG0010024	-1569.590809
OG0010025	-1451.78053
OG0010026	-2326.41994
OG0010027	-1797.845467
OG0010028	-2289.097221
OG0010029	-4031.396708
OG0010030	-977.06031
OG0010031	-588.928418
OG0010033	-901.929484
OG0010034	-2335.21937
OG0010035	-1239.743486
OG0010036	-415.727028
OG0010037	-1415.765642
OG0010038	-970.714401
OG0010039	-514.795317
OG0010040	-1093.515244
OG0010041	-1294.511665
OG0010042	-2226.360736
OG0010043	-1374.266773
OG0010044	-757.782684
OG0010046	-471.916561
OG0010047	-1456.572305
OG0010048	-1594.048816
OG0010049	-3174.346923
OG0010050	-1904.766397
OG0010051	-1358.627185
OG0010052	-1642.27884
OG0010053	-612.167151
OG0010054	-821.734567
OG0010055	-1081.339658
OG0010056	-585.31284
OG0010057	-1984.59171
OG0010058	-642.440667
OG0010059	-12598.09235
OG0010061	-527.668981
OG0010062	-1399.163809
OG0010063	-2526.278496
OG0010064	-1340.394631
OG0010065	-887.407338
OG0010067	-1485.362265
OG0010068	-1590.278884
OG0010069	-904.111963
OG0010070	-3003.373206
OG0010071	-454.168147
OG0010072	-3372.371323
OG0010073	-1220.143117
OG0010074	-1030.92076
OG0010075	-3394.930801
OG0010076	-3093.545585
OG0010077	-955.292715
OG0010078	-583.508104
OG0010079	-1311.793271
OG0010080	-1399.163212
OG0010081	-1046.48628
OG0010082	-1402.67009
OG0010083	-2336.59909
OG0010084	-1156.509085
OG0010085	-2355.54665
OG0010086	-2309.686983
OG0010087	-3127.0758
OG0010088	-825.812306
OG0010089	-1510.99229
OG0010090	-993.165539
OG0010092	-720.473268
OG0010093	-829.211405
OG0010094	-658.628382
OG0010095	-1435.024509
OG0010096	-1519.710654
OG0010097	-1301.834793
OG0010098	-1232.841236
OG0010099	-3748.072206
OG0010100	-1052.096141
OG0010101	-1158.279908
OG0010102	-654.87208
OG0010103	-1071.465056
OG0010104	-717.874923
OG0010105	-880.71968
OG0010106	-1267.633755
OG0010107	-1670.569955
OG0010108	-2728.339734
OG0010109	-1103.050688
OG0010110	-2259.668921
OG0010111	-803.873492
OG0010113	-922.932671
OG0010114	-432.144496
OG0010115	-1853.036212
OG0010116	-1512.202614
OG0010117	-1200.264748
OG0010118	-1773.212316
OG0010119	-2688.021741
OG0010120	-826.096712
OG0010121	-3617.666215
OG0010122	-1243.414659
OG0010123	-2178.534913
OG0010124	-755.197943
OG0010125	-532.327512
OG0010126	-516.051113
OG0010127	-1018.860505
OG0010128	-1063.945232
OG0010129	-2399.465023
OG0010130	-506.418526
OG0010131	-1050.908904
OG0010132	-2192.139925
OG0010133	-975.309706
OG0010134	-1341.319044
OG0010135	-2231.541964
OG0010136	-631.767177
OG0010137	-574.518131
OG0010139	-1596.067718
OG0010140	-1747.611022
OG0010141	-653.438768
OG0010144	-2509.884568
OG0010145	-4506.44024
OG0010146	-1396.880331
OG0010147	-1807.729097
OG0010148	-1221.001671
OG0010149	-1452.55534
OG0010150	-855.294149
OG0010151	-1634.947394
OG0010152	-718.458106
OG0010153	-1905.862478
OG0010154	-1043.713387
OG0010155	-1382.880658
OG0010156	-1409.621889
OG0010157	-567.716995
OG0010158	-1176.734984
OG0010159	-1763.641645
OG0010160	-825.624539
OG0010161	-915.630795
OG0010162	-1154.046126
OG0010163	-640.509049
OG0010164	-630.148978
OG0010165	-916.3369
OG0010166	-763.885077
OG0010168	-3001.601765
OG0010169	-499.352253
OG0010170	-1249.149243
OG0010171	-461.222932
OG0010172	-3055.653734
OG0010173	-1599.087865
OG0010174	-1359.072052
OG0010175	-2951.601249
OG0010176	-1320.723997
OG0010177	-502.753139
OG0010178	-1264.708222
OG0010179	-4634.123306
OG0010180	-1033.00067
OG0010181	-448.695618
OG0010182	-4048.173808
OG0010183	-1371.125057
OG0010184	-819.790631
OG0010185	-1099.273256
OG0010186	-1340.903672
OG0010187	-1725.799998
OG0010188	-2142.64358
OG0010189	-2657.721222
OG0010190	-2015.39263
OG0010191	-1453.434955
OG0010192	-2936.608042
OG0010193	-2297.479279
OG0010194	-2144.381835
OG0010195	-1295.69469
OG0010197	-1335.007492
OG0010198	-1485.438899
OG0010199	-1019.434394
OG0010200	-2962.849884
OG0010202	-1399.683072
OG0010203	-2334.158546
OG0010205	-513.115767
OG0010206	-773.994945
OG0010207	-2080.128553
OG0010208	-1121.726748
OG0010209	-1616.741138
OG0010210	-669.293224
OG0010211	-1066.327408
OG0010212	-1591.906644
OG0010213	-1002.844017
OG0010214	-1638.302798
OG0010215	-708.006453
OG0010216	-620.310366
OG0010217	-1024.828931
OG0010218	-550.844552
OG0010219	-422.427813
OG0010220	-961.508806
OG0010221	-4973.446997
OG0010222	-880.409932
OG0010223	-997.212422
OG0010224	-810.647211
OG0010225	-841.391544
OG0010226	-1650.436165
OG0010227	-2117.890305
OG0010228	-419.804063
OG0010229	-1505.326397
OG0010230	-688.222789
OG0010231	-1785.614637
OG0010232	-745.467307
OG0010233	-2156.956023
OG0010234	-1407.667356
OG0010235	-1512.477557
OG0010236	-3092.871319
OG0010237	-1817.203408
OG0010238	-1053.03582
OG0010240	-762.117316
OG0010241	-1311.617462
OG0010242	-3331.7425
OG0010243	-1460.455698
OG0010244	-1440.189489
OG0010246	-2351.193985
OG0010247	-1197.260146
OG0010248	-1774.770683
OG0010249	-539.745771
OG0010250	-1777.52163
OG0010251	-1514.998569
OG0010252	-894.864614
OG0010253	-2150.105603
OG0010254	-875.862016
OG0010255	-7025.991226
OG0010256	-444.741109
OG0010257	-1028.083323
OG0010258	-2006.91483
OG0010259	-2548.781559
OG0010260	-830.515343
OG0010261	-467.618638
OG0010262	-2470.991472
OG0010265	-2026.622044
OG0010266	-814.671551
OG0010267	-1282.39387
OG0010268	-584.788692
OG0010269	-3788.138298
OG0010271	-665.736671
OG0010272	-1326.008376
OG0010273	-3566.658486
OG0010274	-1539.481707
OG0010275	-445.332485
OG0010276	-638.968464
OG0010277	-505.533292
OG0010278	-2362.00535
OG0010279	-1412.476361
OG0010280	-783.847237
OG0010281	-1697.109324
OG0010282	-638.659207
OG0010283	-855.995678
OG0010284	-1622.459178
OG0010285	-3436.079739
OG0010286	-1398.524
OG0010287	-622.236287
OG0010288	-3099.949069
OG0010289	-1048.492959
OG0010290	-2139.206358
OG0010291	-1649.980041
OG0010292	-614.842922
OG0010294	-620.311886
OG0010295	-584.445728
OG0010296	-1347.844126
OG0010297	-1349.446972
OG0010298	-170.602127
OG0010299	-1489.191257
OG0010300	-1658.351022
OG0010301	-632.003513
OG0010302	-519.940795
OG0010303	-1120.172996
OG0010304	-1152.280382
OG0010305	-1688.12483
OG0010309	-1442.38356
OG0010310	-2268.742552
OG0010311	-703.448451
OG0010312	-478.32388
OG0010313	-1701.047897
OG0010314	-2208.90155
OG0010315	-995.23258
OG0010318	-1955.86562
OG0010319	-2862.318092
OG0010320	-1628.804735
OG0010321	-3302.263646
OG0010322	-2378.726089
OG0010323	-1628.016865
OG0010324	-1514.217424
OG0010325	-3940.938357
OG0010326	-1085.798692
OG0010327	-727.076512
OG0010328	-1308.175555
OG0010329	-787.799321
OG0010330	-1537.998851
OG0010331	-1825.094657
OG0010332	-2327.834048
OG0010333	-1913.061554
OG0010334	-3110.647755
OG0010335	-1880.895696
OG0010336	-761.06541
OG0010337	-5764.460312
OG0010338	-171.002384
OG0010339	-1750.507876
OG0010340	-520.372413
OG0010341	-1720.765089
OG0010342	-1238.744041
OG0010343	-2425.732793
OG0010344	-961.937084
OG0010345	-548.066477
OG0010346	-3213.093315
OG0010347	-1079.798091
OG0010348	-2525.965536
OG0010349	-980.72205
OG0010351	-1343.846164
OG0010352	-1600.528976
OG0010353	-1007.350391
OG0010355	-1867.397381
OG0010356	-1734.496373
OG0010357	-487.47121
OG0010358	-2403.479503
OG0010359	-2705.088342
OG0010360	-858.971666
OG0010361	-748.590517
OG0010362	-533.579625
OG0010363	-1826.715998
OG0010364	-845.895648
OG0010365	-1464.719555
OG0010366	-784.578252
OG0010367	-1272.538393
OG0010368	-725.302572
OG0010369	-1310.719876
OG0010370	-2918.586386
OG0010371	-798.398066
OG0010372	-2463.62722
OG0010373	-1085.940792
OG0010374	-1585.785628
OG0010375	-2420.2745
OG0010376	-1631.63889
OG0010377	-1298.841067
OG0010378	-1414.748709
OG0010379	-2136.034464
OG0010380	-1376.755152
OG0010381	-3502.674238
OG0010382	-590.299025
OG0010383	-1427.372863
OG0010384	-1953.371682
OG0010385	-3000.441622
OG0010386	-3595.776337
OG0010387	-1287.999806
OG0010388	-1970.075967
OG0010389	-671.330844
OG0010392	-425.939874
OG0010393	-2864.588707
OG0010394	-601.751804
OG0010395	-1628.694341
OG0010396	-660.159984
OG0010397	-2116.854107
OG0010398	-710.545792
OG0010399	-2917.383226
OG0010400	-1494.943732
OG0010401	-3462.859023
OG0010403	-1285.634091
OG0010404	-3703.201415
OG0010405	-2354.45276
OG0010406	-1395.278617
OG0010407	-1471.568318
OG0010408	-627.525653
OG0010409	-2821.145661
OG0010410	-1695.877853
OG0010411	-3655.874162
OG0010413	-786.690681
OG0010414	-2024.878898
OG0010416	-3202.880046
OG0010417	-771.19523
OG0010418	-785.707625
OG0010419	-1041.731581
OG0010421	-625.749374
OG0010422	-2154.5508
OG0010423	-1416.582409
OG0010424	-1815.951443
OG0010425	-524.989769
OG0010426	-588.751912
OG0010427	-2090.913678
OG0010428	-1722.602252
OG0010429	-1124.045861
OG0010430	-1436.839308
OG0010432	-433.993858
OG0010433	-1001.29106
OG0010434	-2364.288315
OG0010435	-1619.99799
OG0010436	-583.595963
OG0010437	-1580.427394
OG0010438	-1085.424825
OG0010439	-1461.452018
OG0010440	-2728.851161
OG0010441	-2706.56416
OG0010442	-473.532805
OG0010443	-488.146763
OG0010444	-735.772903
OG0010445	-558.561243
OG0010446	-2649.343689
OG0010447	-1534.818013
OG0010448	-1989.347392
OG0010449	-690.672788
OG0010450	-1628.107991
OG0010451	-1345.041798
OG0010452	-835.143909
OG0010453	-1848.085998
OG0010454	-498.307485
OG0010455	-1327.298366
OG0010456	-942.615244
OG0010457	-1237.959925
OG0010458	-1938.044297
OG0010459	-1406.547085
OG0010460	-1555.513862
OG0010461	-1641.659266
OG0010462	-1115.000255
OG0010463	-2320.026624
OG0010464	-1521.579347
