OrthoGroup	lnL
OG0009161	-659.176663
OG0009162	-914.563607
OG0009163	-896.049708
OG0009164	-369.852974
OG0009165	-1221.583044
OG0009166	-530.557159
OG0009167	-1243.580419
OG0009168	-1416.915388
OG0009169	-1377.902409
OG0009170	-672.906146
OG0009171	-743.981557
OG0009172	-481.691608
OG0009173	-1671.421239
OG0009174	-522.458335
OG0009175	-676.293979
OG0009176	-1285.889269
OG0009177	-491.874355
OG0009178	-1095.026834
OG0009179	-880.452038
OG0009180	-2646.512839
OG0009182	-2359.932516
OG0009183	-1165.209259
OG0009184	-703.877149
OG0009185	-945.956701
OG0009186	-1181.371148
OG0009187	-443.043155
OG0009188	-723.408902
OG0009189	-1650.103862
OG0009190	-3764.25711
OG0009191	-789.465959
OG0009192	-1489.952178
OG0009193	-1591.279
OG0009194	-1270.579472
OG0009195	-611.42794
OG0009196	-1426.028173
OG0009197	-676.943527
OG0009198	-1853.716957
OG0009199	-937.360946
OG0009200	-434.705057
OG0009201	-680.340779
OG0009202	-1023.038509
OG0009204	-707.9546
OG0009205	-1016.148777
OG0009206	-1486.735348
OG0009207	-1220.448326
OG0009208	-3124.677584
OG0009209	-626.249414
OG0009210	-521.03046
OG0009211	-510.361355
OG0009212	-694.409243
OG0009213	-3358.528908
OG0009215	-2929.90961
OG0009216	-742.063097
OG0009217	-1085.659199
OG0009218	-684.998659
OG0009219	-544.919691
OG0009220	-1117.359282
OG0009221	-2262.843839
OG0009222	-1405.667798
OG0009223	-773.943547
OG0009224	-2757.761097
OG0009225	-3529.475155
OG0009226	-871.20988
OG0009227	-1554.130172
OG0009228	-487.290595
OG0009229	-694.066998
OG0009230	-1401.367944
OG0009231	-389.46607
OG0009232	-1877.929314
OG0009233	-7183.783033
OG0009234	-1021.994263
OG0009235	-1384.901416
OG0009236	-2047.43149
OG0009237	-705.368136
OG0009238	-794.389476
OG0009239	-608.083168
OG0009240	-596.537983
OG0009241	-814.046014
OG0009242	-570.058125
OG0009243	-2323.674863
OG0009244	-1260.018368
OG0009246	-1287.800605
OG0009247	-1664.932284
OG0009248	-685.421392
OG0009249	-519.784454
OG0009250	-2115.843524
OG0009252	-1436.640749
OG0009253	-1705.232511
OG0009254	-4463.59022
OG0009256	-2379.297463
OG0009258	-1373.322402
OG0009259	-1417.984884
OG0009260	-664.041774
OG0009261	-1888.428747
OG0009262	-605.82915
OG0009263	-733.970136
OG0009265	-909.06414
OG0009266	-867.367525
OG0009267	-694.542366
OG0009268	-2541.310183
OG0009269	-2782.074085
OG0009270	-1266.352146
OG0009271	-2162.879629
OG0009272	-1405.867788
OG0009273	-1267.119825
OG0009274	-2940.863274
OG0009275	-1301.287174
OG0009276	-1392.244239
OG0009277	-731.479678
OG0009278	-614.411393
OG0009279	-1493.68109
OG0009280	-1939.745997
OG0009281	-1032.483171
OG0009282	-891.598716
OG0009283	-2990.916507
OG0009285	-592.410097
OG0009287	-1465.839362
OG0009288	-1195.805839
OG0009289	-2991.49852
OG0009290	-590.866792
OG0009291	-2070.064316
OG0009292	-569.453896
OG0009293	-1178.72845
OG0009294	-2195.817033
OG0009295	-1249.121867
OG0009296	-2383.959931
OG0009297	-1028.149066
OG0009298	-530.500422
OG0009299	-745.855037
OG0009300	-1619.286009
OG0009301	-440.173371
OG0009302	-701.45515
OG0009303	-957.068224
OG0009304	-1167.66003
OG0009305	-462.493262
OG0009306	-636.922552
OG0009307	-1091.356132
OG0009308	-435.108896
OG0009309	-2186.527861
OG0009310	-1384.945522
OG0009311	-1850.707865
OG0009312	-707.391964
OG0009313	-773.882524
OG0009316	-1958.59517
OG0009317	-2146.504923
OG0009318	-436.093844
OG0009319	-866.600373
OG0009320	-659.878324
OG0009321	-789.78693
OG0009322	-2095.78843
OG0009323	-1039.601516
OG0009324	-1050.261132
OG0009325	-1800.976011
OG0009326	-3427.905044
OG0009327	-1257.265353
OG0009328	-2499.651426
OG0009329	-4279.334279
OG0009330	-560.351604
OG0009331	-1575.380874
OG0009332	-3887.5173
OG0009333	-1439.456463
OG0009334	-1880.903455
OG0009335	-2052.838507
OG0009336	-1441.112214
OG0009337	-2203.54136
OG0009338	-2072.865703
OG0009340	-760.559771
OG0009341	-1317.709005
OG0009342	-716.823628
OG0009343	-822.405392
OG0009344	-565.277168
OG0009345	-1206.389854
OG0009346	-758.893688
OG0009347	-2130.218109
OG0009348	-852.305241
OG0009351	-1269.442647
OG0009352	-1085.481767
OG0009353	-801.628033
OG0009354	-974.069659
OG0009355	-950.587356
OG0009356	-3204.95106
OG0009357	-699.206564
OG0009358	-513.159832
OG0009359	-1328.122249
OG0009360	-2332.428148
OG0009361	-723.847229
OG0009362	-1003.439982
OG0009363	-1942.874096
OG0009364	-1244.842014
OG0009365	-2148.963725
OG0009366	-1188.260995
OG0009367	-962.728974
OG0009368	-789.894472
OG0009369	-822.943443
OG0009370	-3732.914632
OG0009371	-2213.519917
OG0009372	-993.231842
OG0009374	-1398.712821
OG0009375	-2973.599592
OG0009376	-1793.402118
OG0009377	-642.434815
OG0009378	-1150.099162
OG0009379	-596.175206
OG0009380	-1038.722599
OG0009381	-1356.594238
OG0009382	-2369.598668
OG0009383	-926.037464
OG0009384	-2041.661179
OG0009385	-719.644379
OG0009388	-590.839603
OG0009390	-947.017662
OG0009391	-1057.770037
OG0009392	-690.233409
OG0009393	-1310.836606
OG0009394	-717.297028
OG0009395	-2843.113243
OG0009396	-1275.653505
OG0009397	-1014.347815
OG0009398	-1566.043441
OG0009399	-1225.105148
OG0009400	-1063.115258
OG0009401	-769.429256
OG0009402	-1040.357785
OG0009403	-824.088582
OG0009404	-898.220146
OG0009405	-468.149132
OG0009406	-1523.415243
OG0009407	-2927.608797
OG0009408	-1946.699339
OG0009409	-1458.91039
OG0009410	-1626.146556
OG0009411	-2171.700758
OG0009412	-1663.657778
OG0009413	-959.48314
OG0009414	-1399.738168
OG0009415	-733.063759
OG0009416	-1191.069432
OG0009417	-469.115078
OG0009418	-1788.598365
OG0009419	-861.670267
OG0009420	-451.488049
OG0009421	-545.261878
OG0009422	-2197.532508
OG0009423	-1903.583319
OG0009424	-925.17715
OG0009425	-499.845374
OG0009426	-1903.113131
OG0009427	-1250.412063
OG0009428	-1235.503693
OG0009430	-801.30258
OG0009431	-548.317478
OG0009432	-912.864511
OG0009433	-1036.884188
OG0009434	-1063.33287
OG0009435	-806.595672
OG0009436	-900.121901
OG0009437	-2128.166392
OG0009438	-1726.432172
OG0009439	-461.942534
OG0009440	-1960.575846
OG0009442	-3970.206573
OG0009443	-1223.261353
OG0009444	-660.904559
OG0009445	-924.972269
OG0009446	-780.565623
OG0009448	-834.028921
OG0009449	-1024.985818
OG0009450	-1508.024435
OG0009451	-2133.600376
OG0009452	-424.324861
OG0009453	-773.063521
OG0009454	-834.505793
OG0009455	-644.737855
OG0009458	-617.86024
OG0009459	-804.053076
OG0009460	-2103.044701
OG0009461	-847.215346
OG0009462	-2148.837397
OG0009463	-1227.804904
OG0009464	-625.615248
OG0009465	-1604.80073
OG0009466	-748.719674
OG0009467	-1617.716243
OG0009468	-2810.470749
OG0009469	-3254.76841
OG0009470	-838.906499
OG0009471	-1501.487957
OG0009474	-960.964801
OG0009476	-1131.646394
OG0009477	-415.917744
OG0009478	-834.2644
OG0009479	-1642.643271
OG0009480	-1014.699106
OG0009481	-2781.376333
OG0009482	-1450.087952
OG0009483	-501.852368
OG0009484	-519.707932
OG0009485	-1036.65536
OG0009486	-1660.61618
OG0009487	-1763.080634
OG0009488	-975.086306
OG0009489	-429.965342
OG0009490	-1049.282457
OG0009491	-1057.591142
OG0009493	-539.013225
OG0009494	-973.212265
OG0009495	-466.070155
OG0009496	-4571.514906
OG0009497	-1298.879935
OG0009498	-2158.834893
OG0009499	-4061.647505
OG0009500	-1970.209637
OG0009501	-2646.002862
OG0009502	-981.427959
OG0009503	-2145.427914
OG0009504	-2541.812159
OG0009505	-610.640921
OG0009506	-2224.901503
OG0009507	-2091.794144
OG0009508	-981.460817
OG0009509	-546.031906
OG0009510	-2107.606295
OG0009512	-1905.128316
OG0009513	-892.269131
OG0009514	-1659.031733
OG0009515	-5292.758725
OG0009516	-979.900342
OG0009517	-945.753627
OG0009518	-1801.125824
OG0009520	-3444.034477
OG0009522	-1581.019774
OG0009523	-1357.434319
OG0009525	-558.742875
OG0009526	-7128.557746
OG0009527	-905.241498
OG0009528	-2031.564213
OG0009529	-1599.697139
OG0009530	-3022.501502
OG0009531	-531.861018
OG0009532	-810.279843
OG0009533	-2235.547656
OG0009534	-889.909711
OG0009535	-887.35646
OG0009537	-542.054355
OG0009538	-879.381703
OG0009539	-1380.903771
OG0009540	-610.967498
OG0009541	-3260.258016
OG0009542	-422.346698
OG0009543	-400.399389
OG0009544	-938.037148
OG0009545	-684.760752
OG0009547	-528.402089
OG0009548	-1112.466639
OG0009549	-1514.152865
OG0009550	-748.142971
OG0009551	-1259.243524
OG0009552	-996.616531
OG0009553	-2729.791475
OG0009554	-4247.96409
OG0009555	-798.743514
OG0009556	-1408.40566
OG0009557	-764.911105
OG0009558	-3903.13283
OG0009559	-1087.947178
OG0009560	-2224.590441
OG0009561	-1566.979552
OG0009562	-2155.680823
OG0009563	-4364.990186
OG0009564	-575.960792
OG0009565	-1375.683112
OG0009566	-656.216332
OG0009567	-1056.931637
OG0009569	-874.796524
OG0009570	-2471.796067
OG0009571	-1520.17054
OG0009572	-1087.358048
OG0009573	-2595.125328
OG0009574	-681.60013
OG0009575	-1395.61413
OG0009576	-1518.30851
OG0009577	-2298.717046
OG0009578	-3954.676877
OG0009579	-5683.178156
OG0009580	-1766.841643
OG0009581	-1368.698418
OG0009582	-1722.317768
OG0009583	-1126.651041
OG0009584	-1274.366261
OG0009585	-597.868046
OG0009586	-3123.794728
OG0009587	-651.058599
OG0009588	-3486.596878
OG0009589	-1216.900479
OG0009591	-788.548487
OG0009592	-1159.86031
OG0009593	-1150.643987
OG0009594	-842.505582
OG0009595	-3644.678135
OG0009596	-5296.425796
OG0009597	-687.124676
OG0009598	-2095.454012
OG0009599	-630.075248
OG0009600	-2085.753353
OG0009601	-1881.150267
OG0009603	-1097.748365
OG0009604	-1265.893207
OG0009605	-1288.811907
OG0009606	-698.491506
OG0009607	-919.976264
OG0009608	-1776.064757
OG0009609	-547.506305
OG0009610	-1475.795108
OG0009611	-1471.81877
OG0009612	-2245.814135
OG0009613	-1155.951701
OG0009614	-1273.436371
OG0009615	-2444.663184
OG0009616	-865.768244
OG0009617	-1851.849036
OG0009618	-375.118295
OG0009619	-958.006493
OG0009620	-2081.29243
OG0009621	-1090.060369
OG0009622	-605.960759
OG0009623	-587.356938
OG0009626	-447.135105
OG0009627	-2650.164967
OG0009628	-1492.198971
OG0009629	-1927.594218
OG0009630	-800.108584
OG0009631	-906.234514
OG0009632	-2721.925456
OG0009633	-872.383176
OG0009634	-1329.694663
OG0009635	-1108.113005
OG0009636	-1387.259928
OG0009637	-966.389077
OG0009638	-1469.456687
OG0009640	-678.587974
OG0009641	-860.87033
OG0009643	-833.820993
OG0009644	-1265.675265
OG0009645	-686.286878
OG0009646	-1474.900341
OG0009647	-909.801011
OG0009648	-2030.402291
OG0009649	-1861.203916
OG0009650	-638.539357
OG0009651	-4912.685758
OG0009652	-2220.46299
OG0009653	-2003.10984
OG0009654	-1206.22008
OG0009656	-869.984201
OG0009657	-1780.273301
OG0009658	-1546.88463
OG0009659	-1265.202262
OG0009660	-800.953107
OG0009661	-2147.916546
OG0009662	-457.620772
OG0009663	-878.547595
OG0009664	-540.313629
OG0009665	-1617.745481
OG0009666	-421.954158
OG0009667	-1917.90848
OG0009668	-438.913931
OG0009669	-1748.681495
OG0009670	-1105.375113
OG0009671	-744.823674
OG0009672	-718.056195
OG0009673	-790.729269
OG0009674	-976.404389
OG0009676	-447.18605
OG0009677	-1327.344306
OG0009678	-1142.043624
OG0009679	-554.139799
OG0009680	-1365.043622
OG0009681	-681.951507
OG0009682	-1526.105655
OG0009683	-970.380355
OG0009684	-974.757824
OG0009685	-946.748076
OG0009686	-988.039276
OG0009687	-954.354292
OG0009688	-1346.362708
OG0009689	-1821.158787
OG0009690	-2027.36749
OG0009691	-1923.154736
OG0009692	-838.340625
OG0009693	-614.035216
OG0009694	-1713.334929
OG0009695	-761.251313
OG0009696	-936.910995
OG0009697	-764.0933
OG0009698	-1423.299593
OG0009699	-2374.876558
OG0009700	-2636.738309
OG0009701	-1101.358344
OG0009702	-870.42947
OG0009703	-989.802732
OG0009704	-1385.267883
OG0009705	-3028.709415
OG0009706	-1710.047796
OG0009707	-1245.516066
OG0009708	-1577.885517
OG0009709	-2336.025922
OG0009710	-1886.593048
OG0009711	-1176.618023
OG0009712	-2022.027888
OG0009713	-1991.423299
OG0009714	-525.790529
OG0009715	-437.949504
OG0009716	-1430.113578
OG0009717	-1336.344467
OG0009718	-3978.296355
OG0009719	-902.467641
OG0009720	-1887.280953
OG0009721	-1376.086446
OG0009722	-2528.511133
OG0009723	-2301.227667
OG0009724	-2910.894244
OG0009725	-587.616809
OG0009726	-1109.820063
OG0009727	-457.518325
OG0009728	-1401.055754
OG0009729	-795.596909
OG0009730	-1748.167157
OG0009731	-702.000223
OG0009733	-841.847254
OG0009735	-909.340942
OG0009736	-1420.121486
OG0009737	-1790.634151
OG0009738	-975.939868
OG0009739	-2510.068977
OG0009740	-521.606291
OG0009741	-1548.99699
OG0009742	-688.432583
OG0009743	-925.945042
OG0009744	-1705.718683
OG0009745	-1555.266646
OG0009746	-1295.47823
OG0009747	-1874.097712
OG0009748	-468.056937
OG0009750	-435.095938
OG0009751	-1584.445959
OG0009752	-1331.205051
OG0009753	-2139.866372
OG0009754	-1491.836216
OG0009755	-2367.047404
OG0009756	-1517.46181
OG0009758	-811.811375
OG0009759	-1614.008288
OG0009760	-930.966767
OG0009761	-559.30568
OG0009762	-1796.184089
OG0009763	-1983.943833
OG0009764	-619.039568
OG0009765	-771.502107
OG0009766	-455.286658
OG0009767	-2341.146287
OG0009768	-922.009816
OG0009769	-3864.066787
OG0009770	-1051.923759
OG0009771	-2132.795836
OG0009772	-692.376631
OG0009774	-724.853546
OG0009775	-1631.784454
OG0009776	-2790.06961
OG0009777	-1003.533115
OG0009778	-1663.16573
OG0009779	-831.841861
OG0009780	-2671.24142
OG0009781	-2931.58031
OG0009782	-1602.128004
OG0009784	-1360.6495
OG0009785	-1790.433006
OG0009786	-874.917981
OG0009787	-1314.872525
OG0009788	-1498.128253
OG0009789	-1363.864807
OG0009790	-615.803501
OG0009791	-2028.83993
OG0009792	-2002.413979
OG0009793	-838.409874
OG0009794	-1970.767613
OG0009795	-625.192251
OG0009796	-1605.821754
OG0009797	-2499.165615
OG0009798	-1663.681547
OG0009799	-1995.600877
OG0009800	-558.160663
OG0009801	-492.754958
OG0009802	-1035.811644
OG0009803	-437.259035
OG0009805	-911.602942
OG0009806	-688.075262
OG0009807	-2058.541975
OG0009808	-1164.662269
OG0009810	-848.024225
OG0009811	-888.795876
OG0009812	-1262.208667
OG0009813	-963.259132
OG0009814	-2170.296247
OG0009815	-2328.666229
OG0009816	-576.180264
OG0009817	-911.638571
OG0009818	-1593.218272
OG0009819	-623.112444
OG0009820	-1292.509926
OG0009821	-571.195742
OG0009822	-812.488029
OG0009823	-708.9695
OG0009824	-939.751003
OG0009825	-1380.689404
OG0009826	-540.537192
OG0009827	-2488.041726
OG0009829	-477.498032
OG0009830	-4093.070107
OG0009831	-1527.172513
OG0009832	-1539.144482
OG0009833	-483.140795
OG0009834	-2162.905365
OG0009835	-3224.574854
OG0009836	-927.815865
OG0009837	-1230.043063
OG0009838	-5773.800746
OG0009839	-663.192365
OG0009840	-1596.619666
OG0009841	-2763.878562
OG0009842	-1022.030591
OG0009843	-796.792314
OG0009844	-1572.582948
OG0009845	-1972.602095
OG0009846	-1992.728732
OG0009847	-872.399563
OG0009848	-1306.574859
OG0009849	-1889.111289
OG0009850	-1032.123442
OG0009851	-1562.04964
OG0009852	-738.124209
OG0009854	-788.13542
OG0009855	-1950.597583
OG0009856	-794.397102
OG0009857	-884.012257
OG0009858	-1873.048144
OG0009859	-543.642223
OG0009860	-878.320465
OG0009861	-640.809256
OG0009862	-999.11922
OG0009863	-2625.766848
OG0009864	-2127.50408
OG0009865	-4129.376417
OG0009866	-1041.34564
OG0009868	-845.458684
OG0009869	-512.271146
OG0009870	-2372.924128
OG0009871	-3167.730129
OG0009872	-1451.783338
OG0009873	-1578.274086
OG0009875	-708.011375
OG0009876	-1459.130443
OG0009877	-930.416888
OG0009878	-1387.974598
OG0009879	-1321.612709
OG0009880	-715.558949
OG0009881	-1213.019592
OG0009882	-1484.364189
OG0009883	-345.618129
OG0009884	-1436.450897
OG0009885	-412.973987
OG0009886	-618.875108
OG0009887	-1105.185536
OG0009888	-2235.460362
OG0009889	-3858.589039
OG0009890	-1864.713831
OG0009891	-904.354318
OG0009892	-1073.731364
OG0009894	-1061.047596
OG0009897	-1398.6604
OG0009898	-1333.939789
OG0009900	-669.908936
OG0009901	-573.444217
OG0009902	-1076.258012
OG0009903	-853.643662
OG0009904	-1905.822652
OG0009905	-1202.91539
OG0009906	-755.625147
OG0009907	-1204.409998
OG0009908	-1172.570102
OG0009909	-794.114383
OG0009910	-1971.208294
OG0009911	-1548.121039
OG0009913	-1090.241587
OG0009914	-2184.48512
OG0009915	-1909.348467
OG0009916	-971.24554
OG0009917	-3621.86158
OG0009918	-694.871378
OG0009919	-1324.177485
OG0009920	-609.668386
OG0009921	-474.873335
OG0009922	-1342.094424
OG0009923	-2020.241066
OG0009924	-1416.796818
OG0009925	-595.617617
OG0009926	-2473.513127
OG0009927	-1437.372565
OG0009928	-4260.601836
OG0009929	-1950.451078
OG0009930	-1165.773208
OG0009931	-587.35089
OG0009932	-738.573123
OG0009933	-620.99889
OG0009934	-486.705856
OG0009935	-1928.914468
OG0009936	-1471.431047
OG0009937	-1804.01554
OG0009938	-2222.456078
OG0009939	-2875.268466
OG0009940	-3993.727317
OG0009941	-863.542381
OG0009942	-1638.640741
OG0009943	-1519.077517
OG0009944	-1294.709167
OG0009945	-997.795158
OG0009946	-1825.506018
OG0009947	-2387.156091
OG0009948	-467.800247
OG0009949	-1455.051904
OG0009950	-4106.635789
OG0009951	-685.434609
OG0009952	-1489.315991
OG0009953	-826.389962
OG0009954	-962.032431
OG0009955	-1142.171984
OG0009956	-1205.769514
OG0009957	-667.87006
OG0009958	-995.573861
OG0009959	-2324.263225
OG0009960	-1095.616351
OG0009961	-919.529828
OG0009962	-1680.025054
OG0009963	-1861.872149
OG0009964	-531.523878
OG0009965	-1006.014007
OG0009966	-4037.611909
OG0009967	-1522.35541
OG0009970	-759.42587
OG0009972	-2019.914046
OG0009974	-668.174127
OG0009975	-672.21305
OG0009976	-1450.220457
OG0009977	-1229.120132
OG0009978	-2313.273407
OG0009979	-856.07827
OG0009980	-2291.254058
OG0009981	-594.909318
OG0009982	-1578.12271
OG0009983	-2043.639591
OG0009984	-1388.335014
OG0009985	-1582.67394
OG0009986	-1696.408026
OG0009987	-1127.262266
OG0009988	-747.138396
OG0009989	-5056.739239
OG0009990	-2408.693807
OG0009991	-1315.330587
OG0009992	-1431.11648
OG0009993	-1044.711811
OG0009994	-3261.562843
OG0009995	-1837.782816
OG0009996	-1009.373583
OG0009997	-516.202239
OG0009998	-1278.305572
OG0009999	-862.276806
OG0010000	-1658.93021
OG0010001	-582.573966
OG0010002	-939.56524
OG0010003	-711.401919
OG0010004	-1198.298637
OG0010005	-3703.455201
OG0010006	-1149.650534
OG0010007	-966.78948
OG0010008	-1130.599287
OG0010009	-1492.506738
OG0010010	-752.770589
OG0010011	-2844.62332
OG0010012	-1292.90091
OG0010013	-930.298085
OG0010014	-974.177399
OG0010015	-1943.219811
OG0010016	-2082.847855
OG0010017	-2509.00506
OG0010018	-1064.976002
OG0010019	-665.968723
OG0010020	-3247.392286
OG0010021	-421.278129
OG0010022	-2453.63383
OG0010023	-3205.089706
OG0010024	-1567.87864
OG0010025	-1450.193749
OG0010026	-2316.426431
OG0010027	-1795.37465
OG0010028	-2282.908316
OG0010029	-4001.188069
OG0010030	-960.872795
OG0010031	-584.176336
OG0010033	-899.668795
OG0010034	-2316.165449
OG0010035	-1232.953454
OG0010036	-414.569292
OG0010037	-1395.712014
OG0010038	-970.709634
OG0010039	-514.647271
OG0010040	-1089.226693
OG0010041	-1284.781852
OG0010042	-2214.126136
OG0010043	-1370.009311
OG0010044	-755.49313
OG0010046	-471.876195
OG0010047	-1448.055699
OG0010048	-1586.702056
OG0010049	-3161.158286
OG0010050	-1897.221247
OG0010051	-1347.371897
OG0010052	-1639.477336
OG0010053	-609.363535
OG0010054	-806.004301
OG0010055	-1077.767515
OG0010056	-583.077017
OG0010057	-1969.854737
OG0010058	-637.125202
OG0010059	-12558.95093
OG0010061	-526.693997
OG0010062	-1396.593781
OG0010063	-2518.901026
OG0010064	-1322.88209
OG0010065	-887.161741
OG0010067	-1480.507357
OG0010068	-1580.107514
OG0010069	-900.962889
OG0010070	-2988.000536
OG0010071	-452.800733
OG0010072	-3348.72754
OG0010073	-1217.018231
OG0010074	-1028.855641
OG0010075	-3385.699982
OG0010076	-3090.428803
OG0010077	-951.726331
OG0010078	-580.504108
OG0010079	-1306.719146
OG0010080	-1393.309159
OG0010081	-1040.901769
OG0010082	-1395.908096
OG0010083	-2320.215907
OG0010084	-1147.499514
OG0010085	-2340.496112
OG0010086	-2308.076936
OG0010087	-3109.630518
OG0010088	-824.33566
OG0010089	-1507.883204
OG0010090	-992.384677
OG0010092	-716.004034
OG0010093	-816.579767
OG0010094	-647.367389
OG0010095	-1427.85941
OG0010096	-1515.107314
OG0010097	-1301.036221
OG0010098	-1230.982581
OG0010099	-3717.092259
OG0010100	-1050.532547
OG0010101	-1150.58309
OG0010102	-628.491451
OG0010103	-1003.332855
OG0010104	-707.386884
OG0010105	-872.666502
OG0010106	-1266.104991
OG0010107	-1665.00794
OG0010108	-2721.511554
OG0010109	-1103.045829
OG0010110	-2254.398135
OG0010111	-802.825816
OG0010113	-922.53468
OG0010114	-428.716994
OG0010115	-1841.525845
OG0010116	-1496.779045
OG0010117	-1194.629662
OG0010118	-1772.150336
OG0010119	-2672.402155
OG0010120	-821.144855
OG0010121	-3609.073025
OG0010122	-1242.394985
OG0010123	-2175.462182
OG0010124	-753.452951
OG0010125	-530.972059
OG0010126	-515.955443
OG0010127	-1013.999658
OG0010128	-1060.378849
OG0010129	-2395.562794
OG0010130	-505.099601
OG0010131	-1042.946736
OG0010132	-2174.486099
OG0010133	-973.956695
OG0010134	-1335.052236
OG0010135	-2223.157773
OG0010136	-631.767161
OG0010137	-572.307396
OG0010139	-1582.043087
OG0010140	-1745.226413
OG0010141	-651.939161
OG0010144	-2497.157832
OG0010145	-4496.275717
OG0010146	-1388.221262
OG0010147	-1787.777976
OG0010148	-1218.241208
OG0010149	-1450.440591
OG0010150	-854.046253
OG0010151	-1625.877285
OG0010152	-708.313286
OG0010153	-1897.230706
OG0010154	-1039.331548
OG0010155	-1375.010341
OG0010156	-1406.626059
OG0010157	-567.178468
OG0010158	-1175.139824
OG0010159	-1741.589065
OG0010160	-824.169432
OG0010161	-915.630719
OG0010162	-1145.936611
OG0010163	-638.336044
OG0010164	-627.182025
OG0010165	-913.723127
OG0010166	-761.753967
OG0010168	-2998.747023
OG0010169	-499.031777
OG0010170	-1247.142724
OG0010171	-460.568561
OG0010172	-3035.560461
OG0010173	-1587.109191
OG0010174	-1358.9324
OG0010175	-2928.291096
OG0010176	-1318.385143
OG0010177	-501.75829
OG0010178	-1247.848017
OG0010179	-4609.472985
OG0010180	-1027.711203
OG0010181	-448.008659
OG0010182	-4037.087574
OG0010183	-1368.289959
OG0010184	-816.97689
OG0010185	-1098.306379
OG0010186	-1330.686799
OG0010187	-1719.37989
OG0010188	-2132.523354
OG0010189	-2641.642167
OG0010190	-2012.677445
OG0010191	-1450.20737
OG0010192	-2927.784789
OG0010193	-2283.875825
OG0010194	-2140.543785
OG0010195	-1293.982538
OG0010197	-1331.525597
OG0010198	-1480.915523
OG0010199	-1017.517082
OG0010200	-2957.217406
OG0010202	-1395.725021
OG0010203	-2331.188782
OG0010205	-511.228816
OG0010206	-773.818055
OG0010207	-2079.846711
OG0010208	-1121.304221
OG0010209	-1611.369873
OG0010210	-665.454425
OG0010211	-1060.955469
OG0010212	-1591.077766
OG0010213	-992.614014
OG0010214	-1629.841427
OG0010215	-706.479792
OG0010216	-615.10081
OG0010217	-1017.510201
OG0010218	-541.449161
OG0010219	-420.731557
OG0010220	-958.313944
OG0010221	-4936.747232
OG0010222	-872.36172
OG0010223	-993.53073
OG0010224	-803.692059
OG0010225	-839.750208
OG0010226	-1646.464541
OG0010227	-2114.496604
OG0010228	-419.40137
OG0010229	-1499.215799
OG0010230	-688.184957
OG0010231	-1773.122826
OG0010232	-745.31939
OG0010233	-2147.773425
OG0010234	-1402.374167
OG0010235	-1507.084844
OG0010236	-3073.799891
OG0010237	-1813.154965
OG0010238	-1050.290913
OG0010240	-759.697121
OG0010241	-1310.732873
OG0010242	-3324.762037
OG0010243	-1452.527575
OG0010244	-1432.209509
OG0010246	-2344.477373
OG0010247	-1183.94345
OG0010248	-1770.986629
OG0010249	-530.455186
OG0010250	-1769.33164
OG0010251	-1509.527432
OG0010252	-890.551723
OG0010253	-2141.806008
OG0010254	-871.992577
OG0010255	-7018.328991
OG0010256	-443.727579
OG0010257	-1020.143843
OG0010258	-1995.383225
OG0010259	-2543.155947
OG0010260	-829.903783
OG0010261	-467.570363
OG0010262	-2470.205589
OG0010265	-2015.338822
OG0010266	-811.911811
OG0010267	-1271.069714
OG0010268	-577.504322
OG0010269	-3778.975732
OG0010271	-661.901344
OG0010272	-1325.55359
OG0010273	-3562.65705
OG0010274	-1522.726951
OG0010275	-445.301734
OG0010276	-638.95148
OG0010277	-505.10947
OG0010278	-2340.29644
OG0010279	-1411.883288
OG0010280	-782.512328
OG0010281	-1691.188492
OG0010282	-634.50986
OG0010283	-853.633
OG0010284	-1622.091158
OG0010285	-3422.30535
OG0010286	-1386.460313
OG0010287	-622.04951
OG0010288	-3094.557688
OG0010289	-1048.139662
OG0010290	-2122.590687
OG0010291	-1647.936037
OG0010292	-598.626864
OG0010294	-609.09012
OG0010295	-584.002605
OG0010296	-1340.891104
OG0010297	-1341.593061
OG0010298	-170.262744
OG0010299	-1488.821141
OG0010300	-1624.173255
OG0010301	-631.977962
OG0010302	-515.68043
OG0010303	-1115.103346
OG0010304	-1136.232928
OG0010305	-1683.832481
OG0010309	-1434.411584
OG0010310	-2259.311977
OG0010311	-702.876812
OG0010312	-478.319352
OG0010313	-1695.525163
OG0010314	-2201.092621
OG0010315	-993.814529
OG0010318	-1945.29757
OG0010319	-2837.239006
OG0010320	-1624.914173
OG0010321	-3293.128993
OG0010322	-2375.363524
OG0010323	-1627.085714
OG0010324	-1501.304545
OG0010325	-3937.335162
OG0010326	-1080.208831
OG0010327	-723.219393
OG0010328	-1306.844828
OG0010329	-787.28371
OG0010330	-1518.026292
OG0010331	-1816.652464
OG0010332	-2325.670691
OG0010333	-1905.111511
OG0010334	-3101.446725
OG0010335	-1876.008091
OG0010336	-758.19626
OG0010337	-5741.644483
OG0010338	-169.687913
OG0010339	-1747.615216
OG0010340	-514.414296
OG0010341	-1700.171356
OG0010342	-1235.364989
OG0010343	-2404.975794
OG0010344	-961.810085
OG0010345	-547.626063
OG0010346	-3182.482608
OG0010347	-1078.341223
OG0010348	-2519.002906
OG0010349	-977.614865
OG0010351	-1330.699379
OG0010352	-1594.578465
OG0010353	-1006.343028
OG0010355	-1855.849759
OG0010356	-1722.752121
OG0010357	-486.46506
OG0010358	-2396.077477
OG0010359	-2699.172707
