Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0004843	CRCR_TRINITY_DN38823_c1_g7__TRINITY_DN38823_c1_g7_i2__g.20771__m.20771	CRFI_TRINITYb_DN28297_c0_g1__TRINITYb_DN28297_c0_g1_i5__g.2745__m.2745, CRFI_TRINITYb_DN28297_c0_g1__TRINITYb_DN28297_c0_g1_i6__g.2747__m.2747
OG0004844	CRCR_TRINITY_DN38823_c1_g7__TRINITY_DN38823_c1_g7_i3__g.20775__m.20775	CRFI_TRINITYb_DN28297_c0_g1__TRINITYb_DN28297_c0_g1_i2__g.2741__m.2741, CRFI_TRINITYb_DN28297_c0_g1__TRINITYb_DN28297_c0_g1_i3__g.2743__m.2743
OG0004845	CRCR_TRINITY_DN38823_c1_g7__TRINITY_DN38823_c1_g7_i4__g.20777__m.20777	CRFI_TRINITYb_DN28297_c0_g1__TRINITYb_DN28297_c0_g1_i1__g.2740__m.2740, CRFI_TRINITYb_DN28297_c0_g1__TRINITYb_DN28297_c0_g1_i4__g.2744__m.2744
OG0004846	CRCR_TRINITY_DN38827_c0_g1__TRINITY_DN38827_c0_g1_i1__g.20674__m.20674, CRCR_TRINITY_DN38827_c0_g1__TRINITY_DN38827_c0_g1_i2__g.20675__m.20675	CRFI_TRINITYb_DN7734_c0_g1__TRINITYb_DN7734_c0_g1_i1__g.11791__m.11791
OG0004847	CRCR_TRINITY_DN38832_c0_g1__TRINITY_DN38832_c0_g1_i1__g.20590__m.20590	CRFI_TRINITYb_DN25507_c0_g1__TRINITYb_DN25507_c0_g1_i1__g.38704__m.38704, CRFI_TRINITYb_DN25507_c0_g1__TRINITYb_DN25507_c0_g1_i2__g.38705__m.38705
OG0004848	CRCR_TRINITY_DN38839_c0_g1__TRINITY_DN38839_c0_g1_i3__g.20629__m.20629, CRCR_TRINITY_DN38839_c0_g1__TRINITY_DN38839_c0_g1_i4__g.20633__m.20633	CRFI_TRINITYb_DN81192_c0_g1__TRINITYb_DN81192_c0_g1_i1__g.47806__m.47806
OG0004849	CRCR_TRINITY_DN38840_c0_g1__TRINITY_DN38840_c0_g1_i1__g.20626__m.20626	CRFI_TRINITYb_DN14387_c0_g1__TRINITYb_DN14387_c0_g1_i1__g.40887__m.40887, CRFI_TRINITYb_DN14387_c0_g2__TRINITYb_DN14387_c0_g2_i1__g.40888__m.40888
OG0004850	CRCR_TRINITY_DN38847_c0_g2__TRINITY_DN38847_c0_g2_i2__g.20677__m.20677	CRFI_TRINITYb_DN20941_c0_g2__TRINITYb_DN20941_c0_g2_i1__g.7489__m.7489, CRFI_TRINITYb_DN20941_c0_g2__TRINITYb_DN20941_c0_g2_i2__g.7491__m.7491
OG0004851	CRCR_TRINITY_DN38849_c0_g1__TRINITY_DN38849_c0_g1_i1__g.20762__m.20762, CRCR_TRINITY_DN38849_c0_g1__TRINITY_DN38849_c0_g1_i2__g.20764__m.20764	CRFI_TRINITYb_DN23201_c0_g1__TRINITYb_DN23201_c0_g1_i1__g.26587__m.26587
OG0004852	CRCR_TRINITY_DN38851_c0_g2__TRINITY_DN38851_c0_g2_i1__g.20681__m.20681, CRCR_TRINITY_DN38851_c0_g2__TRINITY_DN38851_c0_g2_i2__g.20682__m.20682	CRFI_TRINITYb_DN23119_c0_g1__TRINITYb_DN23119_c0_g1_i1__g.26703__m.26703
OG0004853	CRCR_TRINITY_DN38860_c0_g1__TRINITY_DN38860_c0_g1_i1__g.20723__m.20723, CRCR_TRINITY_DN38860_c0_g1__TRINITY_DN38860_c0_g1_i3__g.20724__m.20724	CRFI_TRINITYb_DN20257_c0_g1__TRINITYb_DN20257_c0_g1_i1__g.45473__m.45473
OG0004854	CRCR_TRINITY_DN38863_c0_g1__TRINITY_DN38863_c0_g1_i1__g.20615__m.20615	CRFI_TRINITYb_DN15532_c0_g1__TRINITYb_DN15532_c0_g1_i1__g.8879__m.8879, CRFI_TRINITYb_DN15532_c0_g1__TRINITYb_DN15532_c0_g1_i2__g.8881__m.8881
OG0004855	CRCR_TRINITY_DN38868_c0_g1__TRINITY_DN38868_c0_g1_i1__g.20725__m.20725, CRCR_TRINITY_DN38868_c0_g1__TRINITY_DN38868_c0_g1_i2__g.20726__m.20726	CRFI_TRINITYb_DN22486_c0_g1__TRINITYb_DN22486_c0_g1_i1__g.11908__m.11908
OG0004856	CRCR_TRINITY_DN38869_c2_g2__TRINITY_DN38869_c2_g2_i1__g.20593__m.20593, CRCR_TRINITY_DN38869_c2_g2__TRINITY_DN38869_c2_g2_i2__g.20594__m.20594	CRFI_TRINITYb_DN77547_c0_g1__TRINITYb_DN77547_c0_g1_i1__g.38800__m.38800
OG0004857	CRCR_TRINITY_DN38869_c3_g4__TRINITY_DN38869_c3_g4_i3__g.20601__m.20601, CRCR_TRINITY_DN38869_c3_g4__TRINITY_DN38869_c3_g4_i4__g.20602__m.20602, CRCR_TRINITY_DN38869_c3_g4__TRINITY_DN38869_c3_g4_i6__g.20603__m.20603	
OG0004858	CRCR_TRINITY_DN38870_c0_g1__TRINITY_DN38870_c0_g1_i1__g.20742__m.20742, CRCR_TRINITY_DN38870_c0_g1__TRINITY_DN38870_c0_g1_i2__g.20744__m.20744	CRFI_TRINITYb_DN32963_c0_g16__TRINITYb_DN32963_c0_g16_i1__g.35160__m.35160
OG0004859	CRCR_TRINITY_DN38872_c2_g1__TRINITY_DN38872_c2_g1_i1__g.20688__m.20688, CRCR_TRINITY_DN40014_c0_g1__TRINITY_DN40014_c0_g1_i1__g.18195__m.18195	CRFI_TRINITYb_DN26533_c0_g1__TRINITYb_DN26533_c0_g1_i1__g.46045__m.46045
OG0004860	CRCR_TRINITY_DN38875_c0_g2__TRINITY_DN38875_c0_g2_i1__g.20683__m.20683, CRCR_TRINITY_DN38875_c0_g2__TRINITY_DN38875_c0_g2_i2__g.20685__m.20685	CRFI_TRINITYb_DN52816_c0_g1__TRINITYb_DN52816_c0_g1_i1__g.24854__m.24854
OG0004861	CRCR_TRINITY_DN38879_c0_g2__TRINITY_DN38879_c0_g2_i1__g.20703__m.20703	CRFI_TRINITYb_DN26240_c0_g1__TRINITYb_DN26240_c0_g1_i1__g.15388__m.15388, CRFI_TRINITYb_DN26240_c0_g1__TRINITYb_DN26240_c0_g1_i2__g.15389__m.15389
OG0004862	CRCR_TRINITY_DN38882_c0_g1__TRINITY_DN38882_c0_g1_i1__g.20658__m.20658	CRFI_TRINITYb_DN23352_c0_g1__TRINITYb_DN23352_c0_g1_i1__g.32955__m.32955, CRFI_TRINITYb_DN23352_c0_g1__TRINITYb_DN23352_c0_g1_i2__g.32956__m.32956
OG0004863	CRCR_TRINITY_DN38904_c0_g1__TRINITY_DN38904_c0_g1_i1__g.52912__m.52912	CRFI_TRINITYb_DN18576_c0_g1__TRINITYb_DN18576_c0_g1_i1__g.45413__m.45413, CRFI_TRINITYb_DN18576_c0_g1__TRINITYb_DN18576_c0_g1_i2__g.45415__m.45415
OG0004864	CRCR_TRINITY_DN38911_c1_g2__TRINITY_DN38911_c1_g2_i2__g.52831__m.52831	CRFI_TRINITYb_DN28792_c0_g2__TRINITYb_DN28792_c0_g2_i1__g.27467__m.27467, CRFI_TRINITYb_DN28792_c0_g2__TRINITYb_DN28792_c0_g2_i2__g.27471__m.27471
OG0004865	CRCR_TRINITY_DN38912_c1_g1__TRINITY_DN38912_c1_g1_i1__g.52818__m.52818	CRFI_TRINITYb_DN20254_c0_g1__TRINITYb_DN20254_c0_g1_i1__g.45504__m.45504, CRFI_TRINITYb_DN72201_c0_g1__TRINITYb_DN72201_c0_g1_i1__g.5121__m.5121
OG0004866	CRCR_TRINITY_DN38913_c0_g1__TRINITY_DN38913_c0_g1_i1__g.52777__m.52777, CRCR_TRINITY_DN98303_c0_g1__TRINITY_DN98303_c0_g1_i1__g.22956__m.22956	CRFI_TRINITYb_DN15356_c0_g1__TRINITYb_DN15356_c0_g1_i1__g.5303__m.5303
OG0004867	CRCR_TRINITY_DN38915_c0_g1__TRINITY_DN38915_c0_g1_i1__g.52747__m.52747, CRCR_TRINITY_DN38915_c0_g1__TRINITY_DN38915_c0_g1_i2__g.52748__m.52748	CRFI_TRINITYb_DN25630_c0_g1__TRINITYb_DN25630_c0_g1_i1__g.34436__m.34436
OG0004868	CRCR_TRINITY_DN38916_c0_g1__TRINITY_DN38916_c0_g1_i1__g.52864__m.52864	CRFI_TRINITYb_DN27283_c1_g2__TRINITYb_DN27283_c1_g2_i1__g.30792__m.30792, CRFI_TRINITYb_DN31459_c1_g1__TRINITYb_DN31459_c1_g1_i3__g.31436__m.31436
OG0004869	CRCR_TRINITY_DN38918_c0_g4__TRINITY_DN38918_c0_g4_i1__g.52841__m.52841, CRCR_TRINITY_DN38918_c0_g4__TRINITY_DN38918_c0_g4_i2__g.52842__m.52842	CRFI_TRINITYb_DN26415_c0_g1__TRINITYb_DN26415_c0_g1_i1__g.48446__m.48446
OG0004870	CRCR_TRINITY_DN38931_c0_g1__TRINITY_DN38931_c0_g1_i1__g.52851__m.52851, CRCR_TRINITY_DN38931_c0_g1__TRINITY_DN38931_c0_g1_i3__g.52852__m.52852	CRFI_TRINITYb_DN31226_c3_g1__TRINITYb_DN31226_c3_g1_i1__g.9088__m.9088
OG0004871	CRCR_TRINITY_DN38938_c0_g1__TRINITY_DN38938_c0_g1_i1__g.52781__m.52781	CRFI_TRINITYb_DN15631_c1_g1__TRINITYb_DN15631_c1_g1_i1__g.16979__m.16979, CRFI_TRINITYb_DN72191_c0_g1__TRINITYb_DN72191_c0_g1_i1__g.5112__m.5112
OG0004872	CRCR_TRINITY_DN38940_c0_g1__TRINITY_DN38940_c0_g1_i1__g.52939__m.52939, CRCR_TRINITY_DN38940_c0_g1__TRINITY_DN38940_c0_g1_i2__g.52941__m.52941	CRFI_TRINITYb_DN28549_c0_g1__TRINITYb_DN28549_c0_g1_i1__g.20549__m.20549
OG0004873	CRCR_TRINITY_DN38944_c0_g2__TRINITY_DN38944_c0_g2_i1__g.52787__m.52787	CRFI_TRINITYb_DN24011_c0_g1__TRINITYb_DN24011_c0_g1_i1__g.43985__m.43985, CRFI_TRINITYb_DN24011_c0_g1__TRINITYb_DN24011_c0_g1_i2__g.43986__m.43986
OG0004874	CRCR_TRINITY_DN38948_c0_g1__TRINITY_DN38948_c0_g1_i1__g.52802__m.52802, CRCR_TRINITY_DN41181_c0_g1__TRINITY_DN41181_c0_g1_i1__g.11135__m.11135	CRFI_TRINITYb_DN33149_c0_g1__TRINITYb_DN33149_c0_g1_i1__g.18917__m.18917
OG0004875	CRCR_TRINITY_DN38953_c0_g1__TRINITY_DN38953_c0_g1_i1__g.52724__m.52724, CRCR_TRINITY_DN38953_c0_g2__TRINITY_DN38953_c0_g2_i1__g.52725__m.52725, CRCR_TRINITY_DN38953_c0_g3__TRINITY_DN38953_c0_g3_i1__g.52726__m.52726	
OG0004876	CRCR_TRINITY_DN38954_c1_g1__TRINITY_DN38954_c1_g1_i3__g.52890__m.52890	CRFI_TRINITYb_DN32379_c1_g1__TRINITYb_DN32379_c1_g1_i1__g.22258__m.22258, CRFI_TRINITYb_DN32379_c1_g2__TRINITYb_DN32379_c1_g2_i1__g.22259__m.22259
OG0004877	CRCR_TRINITY_DN38956_c0_g1__TRINITY_DN38956_c0_g1_i1__g.52843__m.52843, CRCR_TRINITY_DN38956_c0_g1__TRINITY_DN38956_c0_g1_i2__g.52846__m.52846	CRFI_TRINITYb_DN22564_c0_g1__TRINITYb_DN22564_c0_g1_i1__g.7082__m.7082
OG0004878	CRCR_TRINITY_DN38975_c0_g1__TRINITY_DN38975_c0_g1_i3__g.52756__m.52756, CRCR_TRINITY_DN38975_c0_g1__TRINITY_DN38975_c0_g1_i4__g.52757__m.52757	CRFI_TRINITYb_DN28409_c0_g1__TRINITYb_DN28409_c0_g1_i2__g.31881__m.31881
OG0004879	CRCR_TRINITY_DN38979_c0_g2__TRINITY_DN38979_c0_g2_i1__g.52774__m.52774	CRFI_TRINITYb_DN18570_c0_g2__TRINITYb_DN18570_c0_g2_i1__g.45406__m.45406, CRFI_TRINITYb_DN18570_c0_g2__TRINITYb_DN18570_c0_g2_i2__g.45407__m.45407
OG0004880	CRCR_TRINITY_DN38984_c0_g1__TRINITY_DN38984_c0_g1_i2__g.52899__m.52899, CRCR_TRINITY_DN38984_c0_g1__TRINITY_DN38984_c0_g1_i3__g.52904__m.52904, CRCR_TRINITY_DN38984_c0_g1__TRINITY_DN38984_c0_g1_i4__g.52908__m.52908	
OG0004881	CRCR_TRINITY_DN39007_c3_g2__TRINITY_DN39007_c3_g2_i1__g.43429__m.43429, CRCR_TRINITY_DN39007_c3_g2__TRINITY_DN39007_c3_g2_i2__g.43430__m.43430, CRCR_TRINITY_DN39007_c3_g2__TRINITY_DN39007_c3_g2_i3__g.43431__m.43431	
OG0004882	CRCR_TRINITY_DN39010_c0_g1__TRINITY_DN39010_c0_g1_i2__g.43380__m.43380, CRCR_TRINITY_DN39010_c0_g1__TRINITY_DN39010_c0_g1_i4__g.43382__m.43382	CRFI_TRINITYb_DN28493_c1_g1__TRINITYb_DN28493_c1_g1_i3__g.32008__m.32008
OG0004883	CRCR_TRINITY_DN39013_c0_g2__TRINITY_DN39013_c0_g2_i1__g.43461__m.43461, CRCR_TRINITY_DN39013_c0_g2__TRINITY_DN39013_c0_g2_i2__g.43464__m.43464	CRFI_TRINITYb_DN30946_c0_g1__TRINITYb_DN30946_c0_g1_i1__g.38342__m.38342
OG0004884	CRCR_TRINITY_DN39013_c0_g2__TRINITY_DN39013_c0_g2_i1__g.43463__m.43463, CRCR_TRINITY_DN39013_c0_g2__TRINITY_DN39013_c0_g2_i2__g.43466__m.43466	CRFI_TRINITYb_DN30946_c0_g1__TRINITYb_DN30946_c0_g1_i1__g.38345__m.38345
OG0004885	CRCR_TRINITY_DN39016_c0_g1__TRINITY_DN39016_c0_g1_i1__g.43337__m.43337, CRCR_TRINITY_DN39016_c0_g1__TRINITY_DN39016_c0_g1_i2__g.43338__m.43338	CRFI_TRINITYb_DN26393_c0_g1__TRINITYb_DN26393_c0_g1_i1__g.18256__m.18256
OG0004886	CRCR_TRINITY_DN39025_c0_g1__TRINITY_DN39025_c0_g1_i1__g.43335__m.43335, CRCR_TRINITY_DN39025_c0_g1__TRINITY_DN39025_c0_g1_i2__g.43336__m.43336	CRFI_TRINITYb_DN13283_c0_g1__TRINITYb_DN13283_c0_g1_i1__g.39832__m.39832
OG0004887	CRCR_TRINITY_DN39029_c0_g2__TRINITY_DN39029_c0_g2_i1__g.43410__m.43410	CRFI_TRINITYb_DN23824_c0_g1__TRINITYb_DN23824_c0_g1_i1__g.40297__m.40297, CRFI_TRINITYb_DN23824_c0_g1__TRINITYb_DN23824_c0_g1_i2__g.40298__m.40298
OG0004888	CRCR_TRINITY_DN39031_c0_g1__TRINITY_DN39031_c0_g1_i1__g.43288__m.43288	CRFI_TRINITYb_DN10577_c0_g1__TRINITYb_DN10577_c0_g1_i1__g.8360__m.8360, CRFI_TRINITYb_DN10577_c0_g2__TRINITYb_DN10577_c0_g2_i1__g.8366__m.8366
OG0004889	CRCR_TRINITY_DN39038_c0_g1__TRINITY_DN39038_c0_g1_i1__g.43413__m.43413, CRCR_TRINITY_DN39038_c0_g1__TRINITY_DN39038_c0_g1_i2__g.43417__m.43417	CRFI_TRINITYb_DN32039_c2_g1__TRINITYb_DN32039_c2_g1_i2__g.13880__m.13880
OG0004890	CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i1__g.43323__m.43323, CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i3__g.43325__m.43325, CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i5__g.43328__m.43328	
OG0004891	CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i1__g.43321__m.43321, CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i5__g.43327__m.43327	CRFI_TRINITYb_DN25780_c0_g1__TRINITYb_DN25780_c0_g1_i1__g.18037__m.18037
OG0004892	CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i3__g.43324__m.43324, CRCR_TRINITY_DN39039_c0_g1__TRINITY_DN39039_c0_g1_i5__g.43326__m.43326	CRFI_TRINITYb_DN25780_c0_g1__TRINITYb_DN25780_c0_g1_i2__g.18042__m.18042
OG0004893	CRCR_TRINITY_DN39045_c0_g1__TRINITY_DN39045_c0_g1_i1__g.43439__m.43439	CRFI_TRINITYb_DN83713_c0_g1__TRINITYb_DN83713_c0_g1_i1__g.23771__m.23771, CRFI_TRINITYb_DN83713_c0_g2__TRINITYb_DN83713_c0_g2_i1__g.23772__m.23772
OG0004894	CRCR_TRINITY_DN39060_c0_g1__TRINITY_DN39060_c0_g1_i1__g.43474__m.43474, CRCR_TRINITY_DN39060_c0_g1__TRINITY_DN39060_c0_g1_i2__g.43475__m.43475, CRCR_TRINITY_DN39060_c0_g1__TRINITY_DN39060_c0_g1_i5__g.43480__m.43480	
OG0004895	CRCR_TRINITY_DN39060_c0_g1__TRINITY_DN39060_c0_g1_i3__g.43478__m.43478	CRFI_TRINITYb_DN31374_c1_g1__TRINITYb_DN31374_c1_g1_i2__g.1652__m.1652, CRFI_TRINITYb_DN31374_c1_g1__TRINITYb_DN31374_c1_g1_i3__g.1654__m.1654
OG0004896	CRCR_TRINITY_DN39062_c0_g2__TRINITY_DN39062_c0_g2_i1__g.43330__m.43330	CRFI_TRINITYb_DN25671_c0_g1__TRINITYb_DN25671_c0_g1_i1__g.34349__m.34349, CRFI_TRINITYb_DN25671_c0_g1__TRINITYb_DN25671_c0_g1_i2__g.34352__m.34352
OG0004897	CRCR_TRINITY_DN39063_c0_g1__TRINITY_DN39063_c0_g1_i1__g.43467__m.43467	CRFI_TRINITYb_DN28467_c0_g1__TRINITYb_DN28467_c0_g1_i1__g.32045__m.32045, CRFI_TRINITYb_DN28467_c0_g1__TRINITYb_DN28467_c0_g1_i2__g.32047__m.32047
OG0004898	CRCR_TRINITY_DN39066_c0_g2__TRINITY_DN39066_c0_g2_i1__g.43451__m.43451	CRFI_TRINITYb_DN28837_c1_g1__TRINITYb_DN28837_c1_g1_i1__g.28868__m.28868, CRFI_TRINITYb_DN28837_c1_g1__TRINITYb_DN28837_c1_g1_i2__g.28869__m.28869
OG0004899	CRCR_TRINITY_DN39067_c0_g1__TRINITY_DN39067_c0_g1_i2__g.43348__m.43348, CRCR_TRINITY_DN39067_c0_g1__TRINITY_DN39067_c0_g1_i3__g.43349__m.43349	CRFI_TRINITYb_DN14569_c0_g1__TRINITYb_DN14569_c0_g1_i1__g.13074__m.13074
OG0004900	CRCR_TRINITY_DN39071_c0_g1__TRINITY_DN39071_c0_g1_i1__g.43484__m.43484, CRCR_TRINITY_DN39071_c0_g1__TRINITY_DN39071_c0_g1_i2__g.43485__m.43485	CRFI_TRINITYb_DN15531_c0_g1__TRINITYb_DN15531_c0_g1_i1__g.8863__m.8863
OG0004901	CRCR_TRINITY_DN39074_c0_g1__TRINITY_DN39074_c0_g1_i1__g.43397__m.43397	CRFI_TRINITYb_DN25776_c0_g1__TRINITYb_DN25776_c0_g1_i1__g.17998__m.17998, CRFI_TRINITYb_DN25776_c0_g1__TRINITYb_DN25776_c0_g1_i2__g.18001__m.18001
OG0004902	CRCR_TRINITY_DN39086_c0_g1__TRINITY_DN39086_c0_g1_i1__g.43393__m.43393, CRCR_TRINITY_DN49831_c0_g1__TRINITY_DN49831_c0_g1_i1__g.29311__m.29311	CRFI_TRINITYb_DN43238_c0_g1__TRINITYb_DN43238_c0_g1_i1__g.17742__m.17742
OG0004903	CRCR_TRINITY_DN39096_c0_g2__TRINITY_DN39096_c0_g2_i1__g.43460__m.43460	CRFI_TRINITYb_DN26833_c0_g1__TRINITYb_DN26833_c0_g1_i1__g.36926__m.36926, CRFI_TRINITYb_DN26833_c0_g1__TRINITYb_DN26833_c0_g1_i2__g.36927__m.36927
OG0004904	CRCR_TRINITY_DN39116_c0_g1__TRINITY_DN39116_c0_g1_i1__g.8430__m.8430	CRFI_TRINITYb_DN31991_c2_g6__TRINITYb_DN31991_c2_g6_i1__g.4042__m.4042, CRFI_TRINITYb_DN31991_c2_g6__TRINITYb_DN31991_c2_g6_i2__g.4044__m.4044
OG0004905	CRCR_TRINITY_DN39140_c8_g5__TRINITY_DN39140_c8_g5_i2__g.8610__m.8610, CRCR_TRINITY_DN40629_c9_g1__TRINITY_DN40629_c9_g1_i1__g.1798__m.1798, CRCR_TRINITY_DN40629_c9_g1__TRINITY_DN40629_c9_g1_i2__g.1800__m.1800	
OG0004906	CRCR_TRINITY_DN39141_c0_g1__TRINITY_DN39141_c0_g1_i1__g.8468__m.8468	CRFI_TRINITYb_DN27394_c0_g1__TRINITYb_DN27394_c0_g1_i1__g.6599__m.6599, CRFI_TRINITYb_DN63227_c0_g1__TRINITYb_DN63227_c0_g1_i1__g.35377__m.35377
OG0004907	CRCR_TRINITY_DN39142_c0_g2__TRINITY_DN39142_c0_g2_i1__g.8631__m.8631, CRCR_TRINITY_DN39142_c0_g2__TRINITY_DN39142_c0_g2_i3__g.8632__m.8632	CRFI_TRINITYb_DN26503_c0_g2__TRINITYb_DN26503_c0_g2_i1__g.45994__m.45994
OG0004908	CRCR_TRINITY_DN39145_c0_g1__TRINITY_DN39145_c0_g1_i1__g.8454__m.8454, CRCR_TRINITY_DN39145_c0_g1__TRINITY_DN39145_c0_g1_i2__g.8455__m.8455	CRFI_TRINITYb_DN24933_c0_g1__TRINITYb_DN24933_c0_g1_i1__g.3195__m.3195
OG0004909	CRCR_TRINITY_DN39148_c0_g1__TRINITY_DN39148_c0_g1_i1__g.8653__m.8653, CRCR_TRINITY_DN39148_c0_g1__TRINITY_DN39148_c0_g1_i2__g.8657__m.8657	CRFI_TRINITYb_DN23405_c0_g1__TRINITYb_DN23405_c0_g1_i1__g.26373__m.26373
OG0004910	CRCR_TRINITY_DN39150_c3_g3__TRINITY_DN39150_c3_g3_i2__g.8554__m.8554, CRCR_TRINITY_DN39150_c3_g3__TRINITY_DN39150_c3_g3_i3__g.8556__m.8556	CRFI_TRINITYb_DN26329_c1_g1__TRINITYb_DN26329_c1_g1_i2__g.18267__m.18267
OG0004911	CRCR_TRINITY_DN39159_c0_g3__TRINITY_DN39159_c0_g3_i1__g.8449__m.8449, CRCR_TRINITY_DN46541_c5_g2__TRINITY_DN46541_c5_g2_i1__g.38101__m.38101	CRFI_TRINITYb_DN31644_c2_g8__TRINITYb_DN31644_c2_g8_i1__g.36382__m.36382
OG0004912	CRCR_TRINITY_DN39162_c0_g1__TRINITY_DN39162_c0_g1_i1__g.8623__m.8623, CRCR_TRINITY_DN39162_c0_g1__TRINITY_DN39162_c0_g1_i2__g.8626__m.8626	CRFI_TRINITYb_DN119_c0_g1__TRINITYb_DN119_c0_g1_i1__g.9468__m.9468
OG0004913	CRCR_TRINITY_DN39170_c0_g1__TRINITY_DN39170_c0_g1_i1__g.8668__m.8668, CRCR_TRINITY_DN39170_c0_g1__TRINITY_DN39170_c0_g1_i2__g.8673__m.8673	CRFI_TRINITYb_DN23590_c0_g1__TRINITYb_DN23590_c0_g1_i1__g.4501__m.4501
OG0004914	CRCR_TRINITY_DN39174_c0_g1__TRINITY_DN39174_c0_g1_i1__g.8472__m.8472, CRCR_TRINITY_DN39174_c0_g1__TRINITY_DN39174_c0_g1_i2__g.8473__m.8473	CRFI_TRINITYb_DN16281_c0_g1__TRINITYb_DN16281_c0_g1_i1__g.27698__m.27698
OG0004915	CRCR_TRINITY_DN39178_c1_g1__TRINITY_DN39178_c1_g1_i1__g.8659__m.8659	CRFI_TRINITYb_DN30263_c1_g1__TRINITYb_DN30263_c1_g1_i2__g.688__m.688, CRFI_TRINITYb_DN30263_c1_g1__TRINITYb_DN30263_c1_g1_i4__g.691__m.691
OG0004916	CRCR_TRINITY_DN39180_c0_g2__TRINITY_DN39180_c0_g2_i1__g.8545__m.8545, CRCR_TRINITY_DN39180_c0_g2__TRINITY_DN39180_c0_g2_i4__g.8546__m.8546	CRFI_TRINITYb_DN31082_c0_g1__TRINITYb_DN31082_c0_g1_i1__g.13267__m.13267
OG0004917	CRCR_TRINITY_DN39185_c0_g2__TRINITY_DN39185_c0_g2_i1__g.8547__m.8547	CRFI_TRINITYb_DN31007_c0_g3__TRINITYb_DN31007_c0_g3_i1__g.13538__m.13538, CRFI_TRINITYb_DN31007_c0_g3__TRINITYb_DN31007_c0_g3_i3__g.13539__m.13539
OG0004918	CRCR_TRINITY_DN39188_c0_g1__TRINITY_DN39188_c0_g1_i1__g.8619__m.8619, CRCR_TRINITY_DN39188_c0_g1__TRINITY_DN39188_c0_g1_i2__g.8620__m.8620	CRFI_TRINITYb_DN31974_c0_g2__TRINITYb_DN31974_c0_g2_i2__g.3949__m.3949
OG0004919	CRCR_TRINITY_DN39193_c0_g1__TRINITY_DN39193_c0_g1_i1__g.8507__m.8507, CRCR_TRINITY_DN39193_c0_g1__TRINITY_DN39193_c0_g1_i2__g.8514__m.8514	CRFI_TRINITYb_DN18167_c0_g1__TRINITYb_DN18167_c0_g1_i1__g.33173__m.33173
OG0004920	CRCR_TRINITY_DN39193_c0_g1__TRINITY_DN39193_c0_g1_i1__g.8503__m.8503, CRCR_TRINITY_DN39193_c0_g1__TRINITY_DN39193_c0_g1_i2__g.8508__m.8508	CRFI_TRINITYb_DN18167_c0_g1__TRINITYb_DN18167_c0_g1_i1__g.33169__m.33169
OG0004921	CRCR_TRINITY_DN39202_c0_g1__TRINITY_DN39202_c0_g1_i1__g.14980__m.14980, CRCR_TRINITY_DN43185_c0_g2__TRINITY_DN43185_c0_g2_i1__g.23723__m.23723, CRCR_TRINITY_DN43185_c0_g2__TRINITY_DN43185_c0_g2_i2__g.23726__m.23726	
OG0004922	CRCR_TRINITY_DN39203_c0_g1__TRINITY_DN39203_c0_g1_i3__g.14796__m.14796, CRCR_TRINITY_DN39203_c0_g1__TRINITY_DN39203_c0_g1_i7__g.14802__m.14802	CRFI_TRINITYb_DN28570_c0_g2__TRINITYb_DN28570_c0_g2_i4__g.20503__m.20503
OG0004923	CRCR_TRINITY_DN39206_c0_g1__TRINITY_DN39206_c0_g1_i1__g.14854__m.14854, CRCR_TRINITY_DN39206_c0_g1__TRINITY_DN39206_c0_g1_i3__g.14855__m.14855	CRFI_TRINITYb_DN20392_c0_g1__TRINITYb_DN20392_c0_g1_i1__g.19209__m.19209
OG0004924	CRCR_TRINITY_DN39212_c0_g1__TRINITY_DN39212_c0_g1_i1__g.14882__m.14882, CRCR_TRINITY_DN39212_c0_g1__TRINITY_DN39212_c0_g1_i2__g.14887__m.14887	CRFI_TRINITYb_DN26161_c0_g2__TRINITYb_DN26161_c0_g2_i1__g.29605__m.29605
OG0004925	CRCR_TRINITY_DN39213_c0_g1__TRINITY_DN39213_c0_g1_i1__g.14923__m.14923	CRFI_TRINITYb_DN30897_c0_g1__TRINITYb_DN30897_c0_g1_i1__g.3671__m.3671, CRFI_TRINITYb_DN30897_c0_g1__TRINITYb_DN30897_c0_g1_i2__g.3674__m.3674
OG0004926	CRCR_TRINITY_DN39216_c0_g1__TRINITY_DN39216_c0_g1_i1__g.15026__m.15026	CRFI_TRINITYb_DN23717_c0_g1__TRINITYb_DN23717_c0_g1_i1__g.10991__m.10991, CRFI_TRINITYb_DN23717_c0_g1__TRINITYb_DN23717_c0_g1_i2__g.10994__m.10994
